Branch,Depot,Line,Direction,W,Distance,Lon,Lat
416,77610,262,22,0,2714,139.76239256,35.70076068
416,77610,262,22,0,2715,139.76238435,35.70076673
416,77610,262,22,0,2716,139.76237614,35.70077278
416,77610,262,22,0,2717,139.76236792,35.70077882
416,77610,262,22,0,2718,139.76235971,35.70078487
416,77610,262,22,0,2719,139.7623515,35.70079092
416,77610,262,22,0,2720,139.76234335,35.70079702
416,77610,262,22,0,2721,139.76233521,35.70080313
416,77610,262,22,0,2722,139.76232707,35.70080923
416,77610,262,22,0,2723,139.76231893,35.70081534
416,77610,262,22,0,2724,139.76231079,35.70082145
416,77610,262,22,0,2725,139.76230265,35.70082755
416,77610,262,22,0,2726,139.76229451,35.70083366
416,77610,262,22,0,2727,139.76228628,35.70083969
416,77610,262,22,0,2728,139.76227802,35.70084569
416,77610,262,22,0,2729,139.76226976,35.70085169
416,77610,262,22,0,2730,139.7622615,35.70085769
416,77610,262,22,0,2731,139.76225324,35.70086369
416,77610,262,22,0,2732,139.76224498,35.70086969
416,77610,262,22,0,2733,139.76223672,35.70087569
416,77610,262,22,0,2734,139.76222845,35.7008817
416,77610,262,22,0,2735,139.76222019,35.7008877
416,77610,262,22,0,2736,139.76221193,35.7008937
416,77610,262,22,0,2737,139.76220363,35.70089966
416,77610,262,22,0,2738,139.76219529,35.70090559
416,77610,262,22,0,2739,139.76218695,35.70091152
416,77610,262,22,0,2740,139.76217861,35.70091745
416,77610,262,22,0,2741,139.76217027,35.70092338
416,77610,262,22,0,2742,139.76216193,35.70092931
416,77610,262,22,0,2743,139.76215359,35.70093524
416,77610,262,22,0,2744,139.76214525,35.70094117
416,77610,262,22,0,2745,139.76213691,35.7009471
416,77610,262,22,0,2746,139.7621285,35.70095297
416,77610,262,22,0,2747,139.76211999,35.70095872
416,77610,262,22,0,2748,139.76211147,35.70096448
416,77610,262,22,0,2749,139.76210295,35.70097023
416,77610,262,22,0,2750,139.76209443,35.70097598
416,77610,262,22,0,2751,139.76208591,35.70098174
416,77610,262,22,0,2752,139.76207739,35.70098749
416,77610,262,22,0,2753,139.76206887,35.70099324
416,77610,262,22,0,2754,139.76206035,35.700999
416,77610,262,22,0,2755,139.76205161,35.70100452
416,77610,262,22,0,2756,139.76204274,35.70100991
416,77610,262,22,0,2757,139.76203387,35.7010153
416,77610,262,22,0,2758,139.762025,35.70102069
416,77610,262,22,0,2759,139.76201613,35.70102608
416,77610,262,22,0,2760,139.76200726,35.70103147
416,77610,262,22,0,2761,139.76199839,35.70103686
416,77610,262,22,0,2762,139.76198946,35.70104218
416,77610,262,22,0,2763,139.76198049,35.70104746
416,77610,262,22,0,2764,139.76197152,35.70105274
416,77610,262,22,0,2765,139.76196256,35.70105802
416,77610,262,22,0,2766,139.76195359,35.7010633
